City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Deaths,
Amritsar,28-06-2017,35.76,75.93,22.21,12.96,,27.67,0,2.97,6.46,1.49,2.34,,81,Satisfactory,,2380
Amritsar,29-06-2017,39.06,70.49,23.34,13.12,,27.78,0,2.38,5.39,2.16,3.65,0.49,74,Satisfactory,,2491
Amritsar,30-06-2017,30.48,75.21,14.72,12.3,,17.09,0,3.12,17.35,1.99,3.42,0.34,90,Satisfactory,,2624
Amritsar,01-07-2017,45.34,68.4,41.27,23.33,,12.22,0,3.87,12.36,1.67,2.46,0.44,92,Satisfactory,,2792
Amritsar,02-07-2017,41.09,102.32,44.43,21.85,,11.48,0,3.29,6.43,1.97,3.35,0.29,94,Satisfactory,,2964
Amritsar,03-07-2017,36.95,86.58,35.92,22.57,,11.52,0,3.64,9.21,2.34,3.56,0.54,91,Satisfactory,,3098
Amritsar,04-07-2017,43.04,99.05,39.84,12.64,,11.55,0,3.76,6.62,,,,91,Satisfactory,,3186
Amritsar,05-07-2017,46.59,112.06,33.02,12.15,,11.44,0,2.67,12.2,,3.12,1.45,101,Moderate,,3280
Amritsar,06-07-2017,49.08,71.1,53.4,6.95,,11.32,0,3.56,5.68,,,,88,Satisfactory,,3365
Amritsar,07-07-2017,49,87.67,51.78,8.56,,11.42,0,4.13,6.84,2.32,2.93,,89,Satisfactory,,3430
Amritsar,08-07-2017,48.72,117.47,50.12,12.85,,10.82,0,2.99,6.66,,,,104,Moderate,,3473
Amritsar,09-07-2017,,,,,,,,,,,,,,,,3496
Amritsar,10-07-2017,50.31,90.57,26.06,10.94,,11.27,0,3.81,13.14,,,,,,,3431
Amritsar,11-07-2017,50.33,95.06,28.17,11.72,,11.28,0,4.03,8.84,,,,87,Satisfactory,,3362
Amritsar,12-07-2017,48.58,90.82,34.56,9.42,,11.15,0,3.53,6.22,,,,97,Satisfactory,,3370
Amritsar,13-07-2017,46.72,97.67,32.5,10.8,,11.36,0,3.9,7.82,,,,93,Satisfactory,,3389
Amritsar,14-07-2017,51.53,96.92,26.7,32.47,,11.56,0,4.26,6.46,1.8,2.49,2.23,100,Satisfactory,,357
Amritsar,15-07-2017,52.08,97.63,20.36,28.82,,12.17,0,4.24,10.05,2.25,3.64,0.54,96,Satisfactory,,375
Amritsar,16-07-2017,50.9,97.87,24.32,24.44,,12.72,0,3.43,6.79,2.36,3.6,0.44,100,Satisfactory,,394
Amritsar,17-07-2017,49.41,101.51,21.41,25.65,,11.61,0,3.47,12.17,,,,97,Satisfactory,,412
Amritsar,18-07-2017,50.64,94.42,28.79,14.4,,11.5,0,6.04,6.09,1.42,0.67,0.1,99,Satisfactory,,429
Amritsar,19-07-2017,52.14,104.81,32.85,21.54,,11.62,0,3.64,6.6,2.22,0.99,0.32,99,Satisfactory,,443
Amritsar,20-07-2017,44.63,113.81,19.51,18.17,,11.67,0,3.65,7.06,2.1,1,0.59,110,Moderate,,455
Amritsar,21-07-2017,47.5,97.7,22.5,16.88,,12.32,0,4.9,7,2.56,1.02,0.5,100,Satisfactory,,473
Amritsar,22-07-2017,47.06,98.4,22.28,16.72,,13.81,0,2.53,7.66,3.16,1.22,0.17,99,Satisfactory,,499
Amritsar,23-07-2017,43.23,102.03,27.93,19.68,,12.45,0,2.31,8.39,,,,101,Moderate,,523
Amritsar,24-07-2017,47.21,100.22,20.6,17.86,,11.66,0,3.34,8.72,,,,101,Moderate,,548
Amritsar,25-07-2017,48.32,103.08,16.09,20.08,,11.93,0,3.96,8.18,,,,102,Moderate,,562
Amritsar,26-07-2017,49.32,101.56,24.35,12.96,,12.18,0,4.77,4.59,,,,102,Moderate,,577
Amritsar,27-07-2017,,,,,,,,,,,,,,,,598
Amritsar,28-07-2017,,,,,,,,,,,,,,,,626
Amritsar,29-07-2017,47.12,56.49,48.94,53.07,,4.91,0,6.01,8.31,4.2,2.08,0.1,,,,650
Amritsar,30-07-2017,31.41,63.19,58.03,59.44,,20.11,0,4.6,21.2,2.17,1.6,0.21,158,Moderate,,683
Amritsar,31-07-2017,51.03,109.83,44.87,40,,13.07,0,6.02,6.55,1.79,30.21,0.85,84,Satisfactory,,717
Amritsar,01-08-2017,43.78,107.53,66.84,37.33,,17.78,0,7.11,6.55,,0.16,0.46,110,Moderate,,760
Amritsar,02-08-2017,,,,,,,,,,,,,104,Moderate,,789
Amritsar,03-08-2017,,,,,,,,,,,,,,,,817
Amritsar,04-08-2017,,,,,,,,,,,,,,,,851
Amritsar,05-08-2017,,,,,,,,,,,,,,,,886
Amritsar,06-08-2017,,,,,,,,,,,,,,,,920
Amritsar,07-08-2017,,,,,,,,,,,,,,,,927
Amritsar,08-08-2017,27.5,95.22,8.09,15.84,,8.2,0,3.82,7.36,4.32,7.12,4.35,,,,924
Amritsar,09-08-2017,,,,,,,,,,,,,,,,906
Amritsar,10-08-2017,40.09,147.33,4.06,14.36,,7.87,0.53,3.1,15.33,5.74,5.88,1.67,,,,893
Amritsar,11-08-2017,26.23,168.52,5.08,14.66,,8.08,0.81,3.75,13.05,7.12,13.77,2.64,141,Moderate,,886
Amritsar,12-08-2017,38.53,268.32,5.87,14.79,,8.14,0.66,5.38,8.1,11.64,7.28,53.59,177,Moderate,,884
Amritsar,13-08-2017,38.68,260.46,6.22,18.44,,8.16,0.66,6.86,7.06,12.06,1.9,25.73,215,Poor,,419
Amritsar,14-08-2017,21.38,69.39,5.75,15.67,,10.2,0.67,6.71,8.2,7.11,0.96,16.32,139,Moderate,,380
Amritsar,15-08-2017,36.69,114.7,3.79,14.14,,11.41,0.78,7,8.14,1.63,1.24,20.66,92,Satisfactory,,350
Amritsar,16-08-2017,33.27,136.51,3.53,14.03,,10.81,0.78,6.62,15.03,1.3,1.47,17.03,120,Moderate,,324
Amritsar,17-08-2017,43.31,206.85,6.22,11.98,,10.46,0.8,6.04,12.63,1.43,1.65,19.21,146,Moderate,,306
Amritsar,18-08-2017,41.05,209.7,10.68,8.86,,10.79,0.77,7.4,8.45,1.25,1.44,23.76,176,Moderate,,302
Amritsar,19-08-2017,28.53,139.39,11.14,8.75,,10.59,0.68,7.81,6.39,1.01,1.16,25.23,156,Moderate,,318
Amritsar,20-08-2017,23.58,69.33,11.5,8.85,,11.29,0.61,8.28,6.93,1.45,0.77,19.06,85,Satisfactory,,330
Amritsar,21-08-2017,36.83,96.84,11.48,9.19,,11.48,0.7,6.76,7.43,4.34,1.05,19.74,94,Satisfactory,,346
Amritsar,22-08-2017,31.97,73.55,11.52,8.84,,11.11,0.66,7.8,7.32,3.8,0.91,21.26,74,Satisfactory,,356
Amritsar,23-08-2017,28.94,87.82,10.77,8.4,,10.79,0.61,5.5,11.8,1.22,0.94,16.37,82,Satisfactory,,362
Amritsar,24-08-2017,47.34,109.02,10.16,7.75,,11.95,0.65,6.26,10.72,1.41,1.14,17.46,101,Moderate,,365
Amritsar,25-08-2017,38.36,94.01,10.19,8.41,,12.13,0.67,8.64,10.34,2.22,0.95,16.79,106,Moderate,,372
Amritsar,26-08-2017,25.91,67.56,10.58,8.44,,11.97,0.69,6.48,8.18,2.52,1.09,20.39,69,Satisfactory,,383
Amritsar,27-08-2017,29.99,90.31,10.36,8.33,,11.01,0.7,7.39,10.49,1.9,1.3,20.63,82,Satisfactory,,395
Amritsar,28-08-2017,28.77,88.13,10.17,7.76,,10.73,0.68,6.21,8.66,1.47,1.06,19.23,94,Satisfactory,,410
Amritsar,29-08-2017,18.41,56.07,10.6,8.03,,10.48,0.71,5.59,7.79,1.03,1.18,16.93,67,Satisfactory,,421
Amritsar,30-08-2017,25.56,69.8,10.87,8.16,,10.16,0.86,5.43,9.76,1.19,1.54,18.06,61,Satisfactory,,424
Amritsar,31-08-2017,36.13,84.72,10.62,7.73,,10.15,0.72,5.47,8.4,2.66,1.45,18.17,80,Satisfactory,,426
Amritsar,01-09-2017,32.01,57.41,10.85,7.65,,11,0.59,7.43,5.76,2.12,0.78,23.24,70,Satisfactory,,438
Amritsar,02-09-2017,27.65,70.89,10.45,12.53,,10.74,0.7,5.59,7.36,2.55,0.97,17.52,62,Satisfactory,,453
Amritsar,03-09-2017,28.76,82.4,10.36,17.58,,10.72,0.74,3.45,9.65,1.46,1.16,19.17,77,Satisfactory,,486
Amritsar,04-09-2017,34.81,93.24,10.36,17.77,,10.52,0.69,4.37,7.46,1.4,1.44,18.41,92,Satisfactory,,551
Amritsar,05-09-2017,30.17,101.82,10.34,16.82,,10.6,0.75,2.36,9.71,1.74,1.41,18.6,90,Satisfactory,,613
Amritsar,06-09-2017,29.15,135.49,10.15,16.73,,10.41,0.82,3.96,10.56,1.6,1.78,18.5,117,Moderate,,646
Amritsar,07-09-2017,30.99,129.56,10.32,17.06,,10.28,0.85,4.91,9.02,1.41,1.57,21.24,118,Moderate,,660
Amritsar,08-09-2017,37.7,123.54,10.48,19.62,,10.5,0.81,5.18,10.01,1.58,1.68,20.46,119,Moderate,,629
Amritsar,09-09-2017,47.29,170.2,10.55,18.45,,10.96,0.81,4.53,5.57,1.71,1.71,21.03,131,Moderate,,597
Amritsar,10-09-2017,24.04,131.16,11.06,18.5,,10.68,0.75,4.89,1.31,1.32,1.48,25.66,142,Moderate,,624
Amritsar,11-09-2017,27.56,99.6,10.77,18.53,,10.76,0.7,7.13,6.47,1.95,1.34,18.18,97,Satisfactory,,672
Amritsar,12-09-2017,59.49,163.28,10.38,17.95,,13.18,0.95,5.52,9.97,1.63,1.99,17.88,125,Moderate,,1331
Amritsar,13-09-2017,75.94,197,10.41,17.15,,18.04,0.83,8.82,4.83,1.32,1.98,18.2,159,Moderate,,1400
Amritsar,14-09-2017,35.3,190.24,10.29,18.77,,18.68,0.74,4.04,5.8,8.19,1.32,17.91,161,Moderate,,1446
Amritsar,15-09-2017,37.93,165.9,10.58,17.69,,18.75,0.8,6.34,6.43,4.08,1.43,19.6,154,Moderate,,1501
Amritsar,16-09-2017,54.76,153.86,10.52,17.54,,19.45,0.77,4.69,8.74,1.98,1.66,18.02,136,Moderate,,1540
Amritsar,17-09-2017,52.81,197.08,10.27,17.3,,23.81,0.85,6.09,12.89,2.09,2.15,15.68,137,Moderate,,1562
Amritsar,18-09-2017,71.8,225.14,24.27,36.24,,25.83,0.93,5.74,5.95,2.06,2.15,20.47,173,Moderate,,1572
Amritsar,19-09-2017,44.09,221.27,7.61,16.17,,18.3,0.79,11.1,24.39,1.84,2.04,16.76,202,Poor,,1650
Amritsar,20-09-2017,54.21,243.06,7.44,15.66,,18,0.82,6.17,14.87,1.58,3.69,16.07,189,Moderate,,1746
Amritsar,21-09-2017,56.33,248.8,7.64,16.14,,18.16,0.81,3.78,17.82,1.38,8.83,15.93,196,Moderate,,1826
Amritsar,22-09-2017,76.9,253.99,7.49,15.82,,18.15,0.9,3.37,14.15,1.41,8.19,18.09,198,Moderate,,1884
Amritsar,23-09-2017,30.64,107.82,7.49,14.81,,17.74,0.65,3.28,13.58,1.07,7.31,14.53,154,Moderate,,1952
Amritsar,24-09-2017,39.43,136.27,7.59,15.28,,17.13,0.72,5.12,18.05,1.25,7.57,15.45,108,Moderate,,2030
Amritsar,25-09-2017,77.79,259.45,7.64,14.27,,14.95,0.97,4.68,20.79,1.41,8.13,17.17,170,Moderate,,2045
Amritsar,26-09-2017,69.26,275.85,7.67,12.45,,13.62,0.98,4.39,23.75,1.77,7.73,17.17,225,Poor,,1991
Amritsar,27-09-2017,53.55,253.61,8.56,9.49,,11.1,0.88,5.6,23.17,1.5,9.11,17.16,216,Poor,,2024
Amritsar,28-09-2017,78.12,255.33,10.73,8.96,,12.24,0.86,4.96,30.83,1.41,9.74,17.26,199,Moderate,,2101
Amritsar,29-09-2017,97.56,298.19,13.6,11.8,,,0.99,6.65,26.97,1.42,8.37,17.29,233,Poor,,2372
Amritsar,30-09-2017,203.2,311.39,13.97,12.08,,,1.07,6.35,17.59,1.54,8.8,24.69,271,Poor,,2466
Amritsar,01-10-2017,65.44,188.36,9.32,8.57,,,0.32,5.52,19.13,1.55,2.52,6.61,232,Poor,,2617
Amritsar,02-10-2017,49,144.77,8.43,7.54,,,0.13,3.61,25.31,1.5,1.16,2.34,,,,2605
Amritsar,03-10-2017,56.55,177.56,8.95,6.41,,,0.11,1.46,27.74,1.45,1.4,2.21,,,,2667
Amritsar,04-10-2017,64.58,208.1,10.05,4.97,23.64,15,0.4,4.44,27.86,1.49,4.03,5.67,,,,2668
Amritsar,05-10-2017,63.2,173.65,7.13,5.76,22.92,15.79,0.23,2.59,26.16,2.08,2.14,3.03,,,,2719
Amritsar,06-10-2017,74.82,271.04,8.23,6.79,23.09,15.54,0.34,3.72,28.63,1.93,3.11,4.69,,,,2803
Amritsar,07-10-2017,50.85,182.83,12.73,16.28,34.88,28.65,0.29,3.6,27.13,1.76,2.09,2.31,,,,2888
Amritsar,08-10-2017,60.98,231.02,5.91,14.52,32.49,51.58,0.16,2.73,18.03,1.99,0.34,0,,,,2989
Amritsar,09-10-2017,52.15,168.17,4.99,14.12,33.6,51.42,0.25,3.01,20.02,2.07,2.7,6.65,,,,3108
Amritsar,10-10-2017,,,,,35.61,44.32,0,,23.88,1.73,0,0,,,,3276
Amritsar,11-10-2017,,,,,39.8,45.79,0,,43.3,2.33,0,0,,,,3460
Amritsar,12-10-2017,,,,,38.87,36.98,0,,27.75,1.76,0,0,,,,2565
Amritsar,13-10-2017,,,,,39.54,43.69,0,,28.63,1.63,0,0,,,,2680
Amritsar,14-10-2017,,,,,42.91,41.55,0,,24.69,2.39,0,0,,,,2633
Amritsar,15-10-2017,,,,,31.23,45.62,0,,20.78,1.61,0,0,,,,2883
Amritsar,16-10-2017,,,,,40.11,47.31,0,,24.38,4.47,0,0,,,,2916
Amritsar,17-10-2017,,,,,43.07,47.38,0,,16.35,10.28,0,0,,,,2798
Amritsar,18-10-2017,,,,,47.35,48.08,0,,25.89,2.87,0,0,,,,2554
Amritsar,19-10-2017,139.16,291.88,18.64,37.98,55.06,51.89,0.69,5.22,17.49,3.4,4.45,13.24,,,,2329
Amritsar,20-10-2017,248.12,445.44,29.93,40.11,70.05,60.89,1.08,9.66,12.32,3.47,7.62,28.33,463,Severe,,2235
Amritsar,21-10-2017,148.47,318.1,12.04,32.77,44.81,48.33,1.17,4.9,12.08,3.47,7.42,27.97,320,Very Poor,,2098
Amritsar,22-10-2017,194.47,357.95,13.87,35.42,49.29,50.88,1.25,5.15,10.86,3.45,7.74,28.02,338,Very Poor,,2024
Amritsar,23-10-2017,214.73,276.08,18.8,41.72,60.52,54.25,1.17,6.44,12.38,2.9,6.88,26.67,395,Very Poor,,2110
Amritsar,24-10-2017,71.13,191.27,19.23,40.37,59.6,56.56,1.03,4.28,11.79,2.37,6.8,24.64,229,Poor,,2090
Amritsar,25-10-2017,126.19,312.7,27.26,46.16,73.42,67.83,1.37,5.91,13.68,2.49,11.07,27.32,239,Poor,,2101
Amritsar,26-10-2017,133.53,309.8,18.63,41.42,60.05,62.82,1.19,4.74,20.3,3,11.05,27.68,318,Very Poor,,2098
Amritsar,27-10-2017,150.33,299.12,9.42,39.46,48.88,62.45,1.13,5.8,12.62,3.24,11.41,25.08,308,Very Poor,,2230
Amritsar,28-10-2017,165.75,302.65,15.8,39.01,54.81,66.54,1.42,5.62,13.11,2.98,12.45,25.99,338,Very Poor,,2307
Amritsar,29-10-2017,221.93,295.75,14.34,39.44,53.78,67.53,1.3,5.2,14.02,2.91,12.53,26.57,356,Very Poor,,2390
Amritsar,30-10-2017,147.44,289.42,15.54,39.07,54.62,67.76,1.37,4.87,10.89,2.91,12.41,25.97,341,Very Poor,,2333
Amritsar,31-10-2017,174.03,267.13,20.75,41.44,62.18,70.6,1.45,4.39,9.84,3,12.98,26.31,271,Poor,,2173
Amritsar,01-11-2017,145.27,261.79,17.83,39.11,56.94,66.67,1.11,3.59,15.1,2.83,11.85,25.7,304,Very Poor,,2195
Amritsar,02-11-2017,129.13,259.59,14.12,32.27,46.39,62.85,1.15,4.98,14.08,2.85,11.89,26.93,314,Very Poor,,2141
Amritsar,03-11-2017,146.53,252.25,8.45,29.28,37.73,62.9,1.31,3.88,15.18,3.71,12.22,26.31,317,Very Poor,,2034
Amritsar,04-11-2017,144.73,251.09,16.4,37.42,53.81,68.55,1.87,7.78,12.17,10.91,13.33,29.17,318,Very Poor,,1939
Amritsar,05-11-2017,160.69,290.59,6.89,17.91,23.24,12.81,1.79,5.13,15.85,11.55,12.13,28.23,319,Very Poor,,1745
Amritsar,06-11-2017,140.05,290.75,51.16,42.09,59.61,28.02,1.77,5.17,20.13,4.12,11.75,26.22,321,Very Poor,,1650
Amritsar,07-11-2017,97.78,232.21,8.32,30.81,36.48,26.67,1.9,4.39,3.93,4.39,12.39,25.01,252,Poor,,1457
Amritsar,08-11-2017,90.68,250.2,26.51,28.37,54.2,30.33,1.89,5.71,3.71,4.25,11.87,25.25,235,Poor,,1257
Amritsar,09-11-2017,113,222.95,38.56,21.98,60.07,34.51,2.13,8.28,19.28,4.78,13.04,26.66,248,Poor,,1268
Amritsar,10-11-2017,137.47,260.49,38.12,21.68,56.14,33.64,2,7.71,23.6,4.8,12.76,26.69,295,Poor,,1280
Amritsar,11-11-2017,147.97,267.24,40.1,24.95,67.76,42.69,2.27,9.16,36.54,6.34,13.94,25.83,317,Very Poor,,216
Amritsar,12-11-2017,151.19,271.2,59.56,29.61,89.17,32.33,1.89,8.14,31.48,4.64,12.61,24.9,328,Very Poor,,211
Amritsar,13-11-2017,121.54,234.56,55.74,20.89,76.63,22.98,1.8,6,23.6,4.15,11.6,24.27,311,Very Poor,,203
Amritsar,14-11-2017,89.18,178.8,54.75,5.2,59.94,14.01,1.3,4.34,24.42,3.77,10.62,23.97,234,Poor,,198
Amritsar,15-11-2017,38.17,100.14,46.4,13.71,59.36,15.25,0.66,7.43,23.57,3.07,7.91,22.83,128,Moderate,,192
Amritsar,16-11-2017,78.81,182.69,58.44,41.92,100.36,12.81,1.05,18.04,25.52,3.8,8.97,24.21,131,Moderate,,186
Amritsar,17-11-2017,111.37,228.78,57.05,31.94,88.99,11.88,1.4,8.03,29.84,6.75,9.31,20.58,262,Poor,,180
Amritsar,18-11-2017,83,184.32,52.17,7.07,57.11,12.53,0.97,8.07,25.07,4.35,7.79,14.11,200,Moderate,,171
Amritsar,19-11-2017,106.43,224.99,56.49,12.22,68.71,10.81,1.05,5.24,21.02,4.3,7.9,13.38,206,Poor,,164
Amritsar,20-11-2017,144.45,295.86,54.15,31.96,85.69,11.28,1.38,11.93,29.91,5.18,9.81,15.21,314,Very Poor,,155
Amritsar,21-11-2017,128.92,264.88,61.57,46.82,108.39,14.86,1.17,9.23,33.66,7.86,10.18,15.94,307,Very Poor,,151
Amritsar,22-11-2017,143.36,276.23,76.45,47.59,124.04,13.14,1.87,11,32.23,7.85,11.18,17.21,318,Very Poor,,143
Amritsar,23-11-2017,110.68,237.22,68.04,48.8,116.84,13.34,1.74,9.61,51.68,8.62,9.58,15.67,288,Poor,,145
Amritsar,24-11-2017,141.64,270.82,82.14,49.18,130.87,12.55,2.31,14.29,54.87,8.3,10.98,17.59,302,Very Poor,,141
Amritsar,25-11-2017,143.81,268.1,93.94,50.9,144.84,10.58,2.44,11.24,21.83,8.29,11.41,18.47,322,Very Poor,,141
Amritsar,26-11-2017,137.81,263.37,100.06,50.56,150.62,9.65,2.5,9.17,24.79,9.65,11.6,18.92,316,Very Poor,,137
Amritsar,27-11-2017,137.05,266.39,73.78,45.09,118.88,14.69,2.52,10.52,60.42,9,10.16,16.8,313,Very Poor,,136
Amritsar,28-11-2017,129.76,268.24,83.19,41.77,124.96,15.91,2.65,15.28,52.76,11.13,11.52,18.88,306,Very Poor,,135
Amritsar,29-11-2017,146.1,283.99,90.92,30.53,120.09,12.51,3.08,6.11,44.48,11.29,11.91,19.51,317,Very Poor,,134
Amritsar,30-11-2017,146.1,265.34,86.92,33.22,119.97,9.54,2.91,6.23,27.76,12.97,12.59,20.81,323,Very Poor,,136
Amritsar,01-12-2017,147.77,270.1,96.96,35.25,132.21,8.46,2.47,6.53,26.29,9.47,14.6,22.35,324,Very Poor,,139
Amritsar,02-12-2017,119.12,232.05,79.18,23.9,103.08,6.57,1.96,8.67,30.52,8.83,11.75,19.74,296,Poor,,135
Amritsar,03-12-2017,130.16,239.25,66.72,14.57,81.29,3.21,2.31,6.87,19.05,9.79,11.89,20.02,309,Very Poor,,129
Amritsar,04-12-2017,108.22,214.5,47.23,7.36,54.59,2.19,1.48,4.54,18.64,5.09,9.61,16.63,266,Poor,,120
Amritsar,05-12-2017,92.93,189.34,47.7,3.08,50.78,1,1.39,3.69,18.47,4.94,9.32,15.93,227,Poor,,111
Amritsar,06-12-2017,51.36,134.65,8.1,102.85,105.34,21.74,1.14,4.3,18.65,4.14,7.48,11.05,,,,103
Amritsar,07-12-2017,106.08,215.78,19.15,49.15,66.48,9.95,2.41,10.52,24.02,5.45,9.64,15.73,185,Moderate,,95
Amritsar,08-12-2017,131.98,266.2,31.82,20.28,52.09,3.11,2.83,15.63,23.9,9.68,11.96,18.04,298,Poor,,93
Amritsar,09-12-2017,117.47,236.63,38.13,19.17,57.3,2.67,2.15,6.8,20.97,12.27,12.24,19.51,304,Very Poor,,98
Amritsar,10-12-2017,102.19,198.88,33.67,18.62,52.28,2.49,3.83,7.07,19.06,9.15,10.31,17.46,277,Poor,,103
Amritsar,11-12-2017,44.98,87.5,25.9,13.03,38.91,3.09,3.75,9.09,17.91,3.94,6.9,13.09,162,Moderate,,873
Amritsar,12-12-2017,53.43,87.57,25.21,10.07,35.27,1.73,2.82,4.37,19.16,2.59,5.31,11.12,127,Moderate,,885
Amritsar,13-12-2017,66.28,141.61,24.35,16.09,40.44,0.5,1.7,4.5,16.98,3.31,5.21,16.32,116,Moderate,,896
Amritsar,14-12-2017,58.41,124.48,23.33,16.29,39.62,0.57,0.86,6.69,17.61,5.8,4.3,22.25,126,Moderate,,926
Amritsar,15-12-2017,53.83,120.29,25.17,18.12,43.28,0.06,0.87,6.22,16.45,,,,113,Moderate,,920
Amritsar,16-12-2017,58.65,129.08,24.95,19.43,44.38,0.08,0.7,4.64,15.89,,,,114,Moderate,,951
Amritsar,17-12-2017,63.41,177.11,25.57,20.54,46.11,0.15,1.39,4.03,15.84,,,,133,Moderate,,971
Amritsar,18-12-2017,43.93,121.78,24.83,21.39,46.22,0.17,1.74,3.97,16.82,,,,142,Moderate,,997
Amritsar,19-12-2017,75.09,171.16,25.17,22.07,47.24,0.36,0.86,5.83,17.59,,,,126,Moderate,,1037
Amritsar,20-12-2017,108.76,221.19,27.08,23.33,50.41,0.67,1.2,6.1,22.4,,,,230,Poor,,1067
Amritsar,21-12-2017,87.22,198.96,20.54,42.63,54.36,4.86,0.96,12.91,24.44,16.18,7.27,19.43,227,Poor,,1096
Amritsar,22-12-2017,56.46,126.01,5.73,25.53,31.26,3.37,1.53,2.98,24.89,4.8,5.61,7.89,143,Moderate,,1134
Amritsar,23-12-2017,72.21,157.96,6.3,26.12,32.42,3.42,2.16,3.34,25.49,4.92,7.25,8.95,122,Moderate,,1207
Amritsar,24-12-2017,96.33,186.31,7.72,28.36,36.08,3.66,1.71,3.36,21.55,5.7,7.97,10.23,197,Moderate,,1285
Amritsar,25-12-2017,112.36,210.37,8,28.77,36.76,3.76,1.41,3.31,20.73,7.2,9.25,11.68,235,Poor,,1349
Amritsar,26-12-2017,148.9,272.45,7.08,28.1,35.17,3.62,1.22,2.86,19.3,10.16,10.6,12.87,315,Very Poor,,1411
Amritsar,27-12-2017,177.53,303.42,8.73,28.78,37.51,3.81,1.37,3.44,23.38,7.56,11.05,13.57,335,Very Poor,,1459
Amritsar,28-12-2017,101.19,188.85,5.98,26.62,32.6,3.32,1.24,5.94,23.25,5.23,8.68,9.38,298,Poor,,1486
Amritsar,29-12-2017,100.84,199.13,5.9,27.47,33.37,3.34,1.63,3.94,23.1,8.05,9.54,7.86,233,Poor,,1528
Amritsar,30-12-2017,133.75,254.85,6.72,28.81,35.53,3.51,2,3.58,19.5,8.93,11.08,9.95,283,Poor,,1571
Amritsar,31-12-2017,158.06,285.43,8.56,30.4,38.96,3.78,2.11,3.77,19.09,10.6,12.65,12.85,321,Very Poor,,1614
Amritsar,01-01-2018,161.69,291.36,7.82,30.43,38.24,3.71,1.7,2.9,18.68,5.76,11.41,10.61,331,Very Poor,,1711
Amritsar,02-01-2018,149.97,260.76,9.53,31.25,40.78,3.93,1.74,3.12,18.93,5.17,11.12,9.71,331,Very Poor,,1828
Amritsar,03-01-2018,87.04,179.58,7.47,29.9,37.38,3.65,1.42,3.54,18.71,4.76,8.49,5.67,232,Poor,,1958
Amritsar,04-01-2018,,,,,,,,,,,,,212,Poor,,2055
Amritsar,05-01-2018,,,,,,,,,,,,,,,,2108
Amritsar,06-01-2018,,,,,,,,,,,,,,,,2090
Amritsar,07-01-2018,,,,,,,,,,,,,,,,2085
Amritsar,08-01-2018,,,,,,,,,,,,,,,,2209
Amritsar,09-01-2018,,,,,,,,,,,,,,,,2345
Amritsar,10-01-2018,,,,,,,,,,,,,,,,683
Amritsar,11-01-2018,,,,,,,,,,,,0,,,,700
Amritsar,12-01-2018,98.85,198.54,4.95,75.7,89.91,13.86,1.47,5.39,26.64,11.47,9.86,5.61,,,,716
Amritsar,13-01-2018,103.52,189.41,7.5,78.17,86.29,14.23,1.66,3.32,19.76,6.81,10.37,9.68,237,Poor,,723
Amritsar,14-01-2018,124.02,195.9,23.65,94.18,134.6,16.76,1.92,5.71,20.39,9.63,10.4,8.75,310,Very Poor,,725
Amritsar,15-01-2018,66.92,138.18,17.36,86.72,105.11,15.85,1.36,3.24,23.5,8.01,8.29,7.29,170,Moderate,,732
Amritsar,16-01-2018,77.72,158.17,7.18,79.22,86.56,14.3,1.44,10,23.22,13.14,10.33,10.69,152,Moderate,,750
Amritsar,17-01-2018,77.71,151.64,5.23,77.4,96.5,14.02,1.25,3.27,19.23,6.07,8.03,7.3,144,Moderate,,786
Amritsar,18-01-2018,73.58,146.1,5.84,78.11,84.39,14.16,1.2,5.07,19.1,4.96,8.02,6.48,165,Moderate,,831
Amritsar,19-01-2018,61.57,131.82,5.4,77.61,96.68,14.11,1.23,3.64,20.29,4.7,7.62,5.88,126,Moderate,,889
Amritsar,20-01-2018,70.31,154.81,5.62,76.93,82.55,13.97,1.24,3.89,21.19,7.51,8.02,6.38,129,Moderate,,914
Amritsar,21-01-2018,74.04,163.69,6.29,76.91,83.2,13.92,1.2,3.09,22.55,7.6,8.52,7.13,149,Moderate,,917
Amritsar,22-01-2018,58.91,131.93,5.36,77.1,82.45,13.85,1.1,2.76,19.82,5.69,7.65,6.37,125,Moderate,,917
Amritsar,23-01-2018,58.9,110.95,6.49,78.77,88.61,14.05,0.82,3.24,17.78,4.59,7.61,5.88,123,Moderate,,920
Amritsar,24-01-2018,26.86,59.87,6.99,78.52,99.51,14,0.68,3.05,18.36,4.96,6.69,5.28,115,Moderate,,928
Amritsar,25-01-2018,62.55,122.25,7.44,79.24,87.27,14.09,1.98,3.1,17.4,4.21,7.93,6.53,127,Moderate,,943
Amritsar,26-01-2018,57.51,120.69,7.2,79.01,99.72,14.09,1.26,2.5,17.71,4.53,7.76,5.08,118,Moderate,,995
Amritsar,27-01-2018,70.09,160.56,15.42,60.24,81.09,12.37,1.04,5.11,17.25,5.34,7.16,5.29,132,Moderate,,1022
Amritsar,28-01-2018,53.67,114.13,79.13,34.3,103.35,13.71,0.92,4.04,13.69,10.26,8.26,5.82,124,Moderate,,1045
Amritsar,29-01-2018,45.61,101.86,56.09,45.86,115.47,14.12,0.94,3.4,15.74,10.4,8.29,6.12,127,Moderate,,1090
